OrderID,DateKey,CustomerID,RestaurantID,DeliveryPartnerID,Quantity,OrderAmount,DeliveryFee,Discount,DeliveryTime,CustomerRating,OrderStatus
55228,20250703,1545,2045,3118,2,1635.86,42.98,0.0,32,3.5,Delivered
55229,20240428,1652,2028,3038,2,705.72,68.74,0.0,36,4.6,Delivered
55230,20241019,1761,2012,3109,1,848.83,51.49,0.0,34,4.9,Delivered
55231,20250105,1552,2082,3111,3,2503.2,46.63,150.27,36,4.5,Delivered
55232,20240831,1128,2096,3147,1,211.53,59.91,197.96,48,4.1,Delivered
55233,20250802,1285,2020,3145,2,1658.34,22.68,195.49,22,3.1,Delivered
55234,20251226,1277,2116,3060,3,837.28,28.51,0.0,32,4.9,Delivered
55235,20240805,1610,2081,3119,2,615.56,33.62,0.0,51,3.8,Delivered
55236,20240625,1404,2012,3114,2,1243.77,54.61,80.71,53,3.1,Delivered
55237,20241025,1495,2038,3080,1,844.7,40.74,0.0,65,4.3,Delivered
55238,20251106,1569,2086,3129,2,1000.62,52.1,76.96,21,4.8,Delivered
55239,20240227,1315,2069,3071,3,1958.26,68.9,0.0,20,4.3,Delivered
55240,20240925,1345,2013,3044,1,187.84,58.03,241.99,59,3.7,Delivered
55241,20241103,1176,2106,3116,3,635.72,32.24,192.09,49,3.1,Delivered
55242,20250723,1075,2035,3023,5,3225.88,36.46,125.43,31,4.6,Delivered
55243,20241014,1181,2103,3092,2,656.5,63.95,0.0,43,4.5,Delivered
55244,20240414,1269,2008,3070,4,628.83,38.22,143.58,23,4.2,Delivered
55245,20240815,1364,2089,3133,4,1560.68,71.0,0.0,61,4.2,Delivered
55246,20240903,1759,2077,3021,1,207.7,26.68,0.0,56,4.4,Delivered
55247,20251130,1156,2014,3023,2,1494.77,33.93,0.0,26,3.3,Delivered
55248,20250508,1200,2081,3050,5,1282.62,19.59,100.07,46,4.7,Delivered
55249,20240323,1698,2083,3020,4,859.92,25.52,113.2,60,4.8,Delivered
55250,20240704,1628,2083,3093,3,2341.47,71.07,226.57,33,3.0,Delivered
55251,20240908,1456,2114,3123,5,2848.6,18.1,74.03,30,4.6,Delivered
55252,20241220,1777,2018,3025,4,2133.73,37.86,110.24,58,4.7,Delivered
55253,20251126,1290,2061,3137,4,2167.35,50.24,107.98,19,3.7,Delivered
55254,20240728,1768,2085,3141,3,986.81,24.3,0.0,41,3.4,Delivered
55255,20250831,1393,2089,3007,4,2577.04,15.37,23.62,27,3.5,Delivered
55256,20250322,1783,2037,3091,2,978.91,22.24,0.0,48,4.6,Delivered
55257,20250404,1052,2004,3100,4,3083.5,24.35,0.0,44,,Cancelled
55258,20250416,1723,2049,3107,5,3082.88,25.26,0.0,44,3.3,Delivered
55259,20251220,1045,2107,3003,2,1393.4,62.51,195.0,50,4.5,Delivered
55260,20250104,1142,2040,3029,1,659.28,20.56,59.99,57,4.2,Delivered
55261,20250506,1037,2086,3045,1,622.97,58.21,173.43,19,4.0,Delivered
55262,20240516,1632,2094,3053,1,599.85,16.26,0.0,31,4.4,Delivered
55263,20250101,1301,2113,3018,4,1039.78,68.89,0.0,29,4.2,Delivered
55264,20240702,1269,2089,3023,2,884.56,60.74,0.0,63,3.4,Delivered
55265,20250810,1062,2028,3069,2,452.86,24.49,0.0,21,3.8,Delivered
55266,20241013,1242,2053,3014,5,1453.49,73.99,220.96,34,3.2,Delivered
55267,20250416,1764,2040,3028,4,1614.75,19.45,181.53,18,3.3,Delivered
55268,20250109,1071,2085,3100,3,2324.8,29.61,200.15,55,4.6,Delivered
55269,20251015,1061,2031,3137,1,862.01,36.04,238.59,27,3.8,Delivered
55270,20250620,1631,2098,3049,3,2490.21,21.08,130.15,23,4.8,Delivered
55271,20250525,1191,2104,3078,1,490.11,52.89,64.46,23,4.9,Delivered
55272,20250801,1558,2090,3121,3,2534.46,75.92,217.88,45,4.3,Delivered
55273,20240906,1525,2042,3045,5,2025.82,39.58,0.0,65,4.3,Delivered
55274,20250524,1017,2112,3062,3,1249.19,19.89,162.29,56,4.6,Delivered
55275,20250921,1434,2065,3068,5,2410.57,27.83,0.0,35,,Cancelled
55276,20240313,1380,2089,3109,5,3409.65,21.77,0.0,36,4.3,Delivered
55277,20241008,1284,2102,3094,3,893.48,34.29,176.37,24,3.3,Delivered
55278,20241225,1225,2004,3118,2,479.46,61.03,127.62,35,3.3,Delivered
55279,20240110,1603,2089,3033,2,1319.59,67.66,50.17,55,3.4,Delivered
55280,20240729,1281,2076,3019,5,1097.42,52.46,188.49,32,3.4,Delivered
55281,20240531,1175,2107,3106,4,1579.99,75.33,0.0,52,4.1,Delivered
55282,20240105,1760,2085,3142,1,529.59,21.57,0.0,37,4.5,Delivered
55283,20240713,1463,2012,3042,3,647.05,62.57,70.05,61,5.0,Delivered
55284,20241009,1470,2009,3095,1,672.58,77.64,241.5,22,3.8,Delivered
55285,20250408,1373,2025,3076,2,1439.55,60.6,80.07,34,3.4,Delivered
55286,20240422,1720,2080,3142,5,4293.8,46.51,0.0,44,4.9,Delivered
55287,20240927,1402,2113,3055,2,348.91,76.53,0.0,55,3.5,Delivered
55288,20240611,1222,2009,3098,5,3329.06,34.74,59.96,47,4.1,Delivered
55289,20250404,1184,2076,3049,5,4328.07,58.15,245.42,50,,Cancelled
55290,20240414,1188,2115,3134,4,2830.66,54.33,0.0,24,3.6,Delivered
55291,20251123,1070,2048,3136,4,1616.14,77.81,66.07,25,3.8,Delivered
55292,20250709,1485,2044,3131,3,2359.58,68.69,0.0,38,3.5,Delivered
55293,20241008,1010,2024,3046,1,513.07,30.4,173.68,48,4.0,Delivered
55294,20251117,1662,2085,3097,3,1538.74,70.54,116.05,33,3.3,Delivered
55295,20240610,1531,2026,3062,4,2968.3,70.66,207.52,60,4.2,Delivered
55296,20241216,1098,2106,3095,4,1021.28,24.15,0.0,21,4.1,Delivered
55297,20250309,1107,2089,3141,2,1219.29,21.87,34.99,42,4.1,Delivered
55298,20240519,1656,2093,3115,4,1540.56,59.87,178.59,49,,Cancelled
55299,20250415,1375,2018,3041,1,816.49,24.35,223.21,41,4.8,Delivered
55300,20240511,1091,2038,3013,4,3523.5,40.42,0.0,24,3.6,Delivered
55301,20240327,1608,2070,3104,2,1112.25,18.18,188.63,56,3.3,Delivered
55302,20251118,1743,2006,3088,4,2030.3,68.2,0.0,58,3.6,Delivered
55303,20240701,1605,2043,3092,3,741.44,55.07,234.76,43,4.4,Delivered
55304,20250102,1693,2061,3041,1,313.55,47.96,0.0,51,3.2,Delivered
55305,20240508,1771,2070,3095,2,522.85,48.26,0.0,37,3.7,Delivered
55306,20240902,1269,2002,3018,3,1839.58,72.33,44.86,47,4.0,Delivered
55307,20250823,1683,2008,3055,5,4241.9,24.62,181.83,39,4.4,Delivered
55308,20250731,1564,2046,3114,3,959.81,41.34,0.0,50,3.2,Delivered
55309,20251031,1760,2089,3019,1,873.8,77.74,120.56,39,3.7,Delivered
55310,20250112,1396,2075,3139,2,1208.24,42.62,232.81,54,3.7,Delivered
55311,20240528,1357,2089,3099,2,1210.37,67.14,0.0,56,3.9,Delivered
55312,20250308,1748,2096,3144,2,1080.76,22.89,94.81,55,4.7,Delivered
55313,20250919,1199,2112,3067,5,1872.01,51.79,0.0,25,4.8,Delivered
55314,20251226,1799,2077,3044,3,1017.97,17.16,186.11,43,3.8,Delivered
55315,20250413,1434,2027,3014,3,2497.0,47.15,146.56,20,4.9,Delivered
55316,20250321,1366,2018,3145,3,807.49,59.9,174.04,19,3.5,Delivered
55317,20250425,1239,2045,3049,4,1893.02,30.05,234.8,46,4.3,Delivered
55318,20241020,1663,2112,3081,4,2311.02,58.36,0.0,18,3.8,Delivered
55319,20240522,1396,2073,3115,3,2174.75,70.3,0.0,19,4.7,Delivered
55320,20240906,1075,2005,3127,2,720.74,62.22,0.0,35,4.5,Delivered
55321,20241028,1623,2034,3114,4,749.62,18.42,0.0,27,3.2,Delivered
55322,20240125,1285,2113,3062,2,1227.28,38.13,21.01,22,3.2,Delivered
55323,20240310,1309,2029,3091,4,1370.14,26.47,175.12,54,3.7,Delivered
55324,20250916,1618,2043,3128,3,1174.5,60.12,75.35,19,4.9,Delivered
55325,20240421,1239,2042,3094,4,1634.8,39.49,0.0,52,3.3,Delivered
55326,20241229,1455,2061,3076,4,1295.67,65.49,68.47,58,4.8,Delivered
55327,20241029,1515,2004,3105,4,1627.95,61.34,0.0,53,3.1,Delivered
55328,20250415,1288,2069,3087,2,741.88,66.65,0.0,43,4.6,Delivered
55329,20240331,1286,2117,3074,3,2260.22,63.38,0.0,33,3.6,Delivered
55330,20250613,1439,2080,3121,1,873.89,55.64,177.06,30,4.4,Delivered
55331,20251022,1143,2017,3109,2,1702.93,64.28,0.0,47,4.4,Delivered
55332,20251226,1707,2019,3090,2,1547.95,25.37,42.97,42,4.8,Delivered
55333,20251024,1415,2097,3040,2,1153.47,75.36,0.0,47,,Cancelled
55334,20240710,1713,2051,3107,5,1175.59,16.77,39.54,21,4.7,Delivered
55335,20250705,1170,2099,3100,5,2839.16,59.2,224.08,18,3.3,Delivered
55336,20240829,1420,2094,3061,3,1461.9,38.25,0.0,37,3.1,Delivered
55337,20240517,1003,2118,3007,1,604.29,74.14,0.0,46,4.0,Delivered
55338,20241210,1799,2006,3095,2,1187.75,34.9,0.0,19,3.5,Delivered
55339,20240628,1576,2097,3077,3,2627.65,45.87,0.0,40,3.5,Delivered
55340,20251212,1477,2017,3093,1,605.4,27.43,0.0,61,4.0,Delivered
55341,20250517,1783,2030,3141,5,4106.18,30.31,161.61,58,4.8,Delivered
55342,20240721,1679,2017,3094,1,168.42,29.31,215.54,51,3.8,Delivered
55343,20250726,1570,2042,3130,3,2295.08,58.54,0.0,29,4.2,Delivered
55344,20240710,1537,2062,3001,4,2163.4,77.58,0.0,41,4.4,Delivered
55345,20240105,1369,2114,3138,2,340.83,78.83,20.37,62,,Cancelled
55346,20240824,1593,2041,3114,3,1976.74,70.2,0.0,49,3.0,Delivered
55347,20251123,1019,2087,3034,3,578.12,59.94,44.12,47,3.4,Delivered
55348,20241106,1288,2082,3126,2,555.09,36.33,186.19,57,3.7,Delivered
55349,20250702,1721,2023,3141,3,2133.48,49.43,164.24,54,4.9,Delivered
55350,20240225,1487,2048,3075,2,563.92,18.4,0.0,58,4.0,Delivered
55351,20250318,1647,2086,3065,1,191.09,53.83,54.54,29,4.6,Delivered
55352,20240824,1350,2015,3119,4,1580.2,25.12,102.16,31,4.3,Delivered
55353,20240715,1302,2027,3100,4,2887.9,57.59,118.06,31,3.0,Delivered
55354,20250807,1701,2049,3065,2,537.54,43.4,0.0,52,3.3,Delivered
55355,20250724,1663,2041,3022,2,1033.65,28.51,0.0,37,4.8,Delivered
55356,20250528,1622,2044,3033,3,1713.86,77.53,166.97,40,3.1,Delivered
55357,20250324,1127,2086,3100,2,1196.89,17.14,186.84,64,4.7,Delivered
55358,20241225,1044,2064,3128,1,713.03,64.47,134.65,45,4.5,Delivered
55359,20251130,1603,2008,3017,5,4151.66,77.49,0.0,36,3.7,Delivered
55360,20240130,1321,2066,3110,4,3329.24,52.93,0.0,60,4.0,Delivered
55361,20240417,1798,2009,3075,1,391.17,76.17,148.97,21,4.2,Delivered
55362,20250824,1711,2106,3105,5,2300.84,21.46,0.0,55,3.6,Delivered
55363,20251217,1287,2097,3097,2,1610.26,44.66,0.0,37,3.8,Delivered
55364,20250320,1563,2013,3021,4,3472.28,70.13,0.0,52,4.6,Delivered
55365,20250313,1696,2057,3064,4,1821.7,40.33,21.55,50,4.6,Delivered
55366,20250828,1497,2033,3119,2,1056.8,42.14,0.0,47,4.7,Delivered
55367,20250401,1590,2054,3104,2,341.4,26.36,0.0,29,4.6,Delivered
55368,20250906,1702,2039,3103,5,796.9,33.31,153.6,62,5.0,Delivered
55369,20251128,1333,2017,3130,2,1647.04,61.73,0.0,36,3.5,Delivered
55370,20251126,1753,2097,3133,4,2490.14,58.74,0.0,39,4.5,Delivered
55371,20250509,1318,2106,3103,5,2993.6,29.53,187.93,58,,Cancelled
55372,20251104,1190,2030,3052,2,797.24,54.59,0.0,56,4.7,Delivered
55373,20240903,1561,2019,3126,1,474.94,74.95,99.91,59,4.4,Delivered
55374,20250626,1763,2105,3054,2,500.21,35.91,184.56,26,,Cancelled
55375,20250717,1375,2020,3137,5,3348.76,58.38,0.0,54,4.5,Delivered
55376,20250810,1674,2005,3036,1,209.67,28.65,0.0,19,4.2,Delivered
55377,20250314,1479,2026,3148,1,846.99,33.32,32.37,38,3.8,Delivered
55378,20241004,1593,2041,3003,1,613.84,32.5,124.03,19,3.7,Delivered
55379,20250705,1689,2060,3024,4,1701.07,58.71,0.0,36,4.5,Delivered
55380,20250904,1300,2007,3115,2,433.52,58.93,0.0,36,4.8,Delivered
55381,20240420,1438,2030,3038,2,1118.02,32.64,0.0,20,4.1,Delivered
55382,20250119,1687,2056,3088,2,786.65,22.76,0.0,25,4.1,Delivered
55383,20240709,1749,2114,3114,4,1709.01,15.14,122.98,46,4.2,Delivered
55384,20250504,1278,2041,3017,4,2572.11,41.12,26.81,60,3.6,Delivered
55385,20251124,1086,2021,3061,2,1440.66,50.23,0.0,53,4.7,Delivered
55386,20250301,1693,2001,3095,3,2651.1,38.69,200.51,28,4.5,Delivered
55387,20250208,1145,2071,3054,4,2349.08,42.03,214.7,60,3.7,Delivered
55388,20241130,1068,2085,3078,5,3273.08,43.27,224.96,19,4.3,Delivered
55389,20240727,1077,2085,3088,4,1874.15,29.65,0.0,22,3.1,Delivered
55390,20240122,1155,2051,3047,5,3610.51,61.05,79.53,42,3.7,Delivered
55391,20251108,1754,2031,3021,4,1216.48,27.65,0.0,40,4.3,Delivered
55392,20250902,1313,2061,3095,2,606.78,60.17,102.46,35,3.2,Delivered
55393,20240726,1219,2054,3110,5,3508.02,71.6,224.84,25,3.2,Delivered
55394,20240108,1795,2050,3076,1,239.99,54.66,73.01,60,3.4,Delivered
55395,20251202,1547,2005,3144,1,349.46,73.84,0.0,18,4.8,Delivered
55396,20251117,1292,2010,3056,1,258.41,42.06,135.74,33,4.0,Delivered
55397,20250612,1657,2025,3094,5,3172.05,27.48,213.59,29,3.1,Delivered
55398,20250824,1618,2025,3136,5,4268.38,33.33,0.0,36,4.4,Delivered
55399,20251014,1146,2118,3146,3,702.48,65.59,132.89,24,3.5,Delivered
55400,20251018,1125,2022,3076,3,1520.57,33.91,0.0,27,3.7,Delivered
55401,20240614,1480,2066,3138,5,2967.01,56.08,23.42,50,3.3,Delivered
55402,20250510,1715,2088,3026,1,523.92,65.78,182.5,32,4.6,Delivered
55403,20250812,1030,2051,3119,2,1041.64,17.27,0.0,21,4.5,Delivered
55404,20250304,1132,2052,3139,4,2321.92,20.91,96.38,32,4.8,Delivered
55405,20240611,1152,2043,3130,5,1182.07,25.55,0.0,23,3.7,Delivered
55406,20241231,1533,2057,3068,2,1219.8,42.2,233.31,41,,Cancelled
55407,20250609,1126,2065,3100,4,1127.06,15.56,41.26,21,3.1,Delivered
55408,20240826,1446,2036,3093,2,1717.51,44.71,0.0,60,3.6,Delivered
55409,20240312,1508,2068,3140,3,1952.59,52.38,0.0,25,3.5,Delivered
55410,20250320,1752,2003,3116,3,548.61,32.61,0.0,56,4.8,Delivered
55411,20251016,1115,2030,3142,5,1973.34,20.37,155.68,51,4.9,Delivered
55412,20250523,1119,2087,3009,5,1712.16,52.96,82.46,65,3.3,Delivered
55413,20240925,1585,2008,3106,3,1498.94,18.58,53.75,49,4.7,Delivered
55414,20250218,1145,2061,3068,2,1318.33,30.01,0.0,34,4.9,Delivered
55415,20240901,1700,2086,3110,4,1576.69,34.84,0.0,62,4.0,Delivered
55416,20251105,1131,2076,3054,5,1005.83,35.61,0.0,63,4.5,Delivered
55417,20240229,1513,2113,3001,5,3248.78,71.2,0.0,53,4.8,Delivered
55418,20240106,1685,2095,3135,3,986.02,34.09,38.91,22,4.2,Delivered
55419,20251209,1266,2117,3040,2,1465.29,47.45,181.67,34,4.2,Delivered
55420,20250723,1256,2073,3045,4,2054.68,65.52,0.0,46,5.0,Delivered
55421,20250210,1141,2056,3050,3,2330.66,79.71,0.0,18,4.7,Delivered
55422,20240804,1061,2015,3013,2,712.58,23.93,0.0,32,,Cancelled
55423,20240126,1140,2086,3085,4,3341.26,19.47,0.0,48,4.6,Delivered
55424,20240105,1596,2089,3031,1,857.22,25.48,0.0,56,4.2,Delivered
55425,20250615,1008,2058,3033,5,4134.98,77.14,0.0,28,3.0,Delivered
55426,20250124,1655,2042,3139,3,2511.15,38.77,63.51,61,4.8,Delivered
55427,20251210,1037,2024,3034,2,1754.01,20.69,0.0,56,5.0,Delivered
55428,20250724,1455,2083,3053,3,2427.79,37.53,187.27,50,4.4,Delivered
55429,20250323,1140,2092,3096,5,4399.65,74.28,173.64,56,3.4,Delivered
55430,20240525,1706,2056,3048,1,522.69,33.55,224.43,59,3.5,Delivered
55431,20250122,1296,2053,3088,2,1287.03,78.83,155.29,39,3.6,Delivered
55432,20240905,1299,2115,3102,2,725.69,64.96,175.75,46,3.0,Delivered
55433,20250609,1695,2011,3111,1,771.49,29.02,220.49,36,4.6,Delivered
55434,20250406,1481,2048,3060,1,799.43,63.13,0.0,47,3.8,Delivered
55435,20240113,1179,2046,3077,2,500.67,48.53,0.0,60,4.9,Delivered
55436,20250118,1495,2056,3035,3,1022.61,62.89,135.63,49,3.3,Delivered
55437,20250709,1016,2099,3146,2,848.71,53.22,162.47,56,,Cancelled
55438,20250202,1294,2116,3032,1,259.87,47.7,215.83,60,4.5,Delivered
55439,20240119,1263,2110,3046,3,1104.48,17.43,0.0,42,4.3,Delivered
55440,20250728,1189,2016,3071,1,416.75,20.54,207.71,54,4.0,Delivered
55441,20250505,1600,2092,3005,3,690.17,18.66,113.31,24,3.1,Delivered
55442,20250222,1182,2068,3086,3,1071.1,45.34,243.9,42,4.3,Delivered
55443,20241202,1022,2054,3090,2,633.41,45.64,0.0,23,3.1,Delivered
55444,20250222,1166,2068,3119,2,878.9,45.65,114.53,37,4.6,Delivered
55445,20250903,1433,2003,3078,4,3581.18,66.87,0.0,58,3.2,Delivered
55446,20251105,1607,2010,3035,5,1760.56,71.28,229.25,32,4.9,Delivered
55447,20240501,1444,2032,3062,1,280.53,27.48,205.13,30,,Cancelled
55448,20250307,1343,2109,3108,4,3516.38,24.06,0.0,60,3.1,Delivered
55449,20240213,1637,2099,3079,2,1732.55,39.74,0.0,32,3.7,Delivered
55450,20241112,1573,2009,3026,4,2946.99,75.62,174.88,61,4.7,Delivered
55451,20250115,1675,2068,3132,2,1163.64,67.1,94.98,39,,Cancelled
55452,20240524,1463,2072,3022,3,1562.2,54.12,0.0,37,4.8,Delivered
55453,20241122,1750,2059,3090,1,304.73,63.61,0.0,36,4.9,Delivered
55454,20241228,1691,2085,3058,4,1077.62,44.37,0.0,42,3.3,Delivered
55455,20240219,1263,2039,3051,4,3334.53,34.77,0.0,46,3.6,Delivered
55456,20240305,1243,2044,3090,3,2688.84,24.28,0.0,64,4.4,Delivered
55457,20241220,1759,2106,3038,3,1794.09,24.58,118.16,36,4.1,Delivered
55458,20240612,1013,2049,3139,4,1415.44,76.27,130.93,59,3.1,Delivered
55459,20240520,1225,2049,3067,2,735.08,46.58,192.67,32,3.9,Delivered
55460,20240507,1669,2090,3016,1,410.98,72.47,0.0,56,4.9,Delivered
55461,20250201,1300,2116,3134,1,729.18,35.67,167.01,29,3.2,Delivered
55462,20250407,1530,2017,3051,1,657.44,45.25,80.06,21,3.8,Delivered
55463,20240705,1771,2087,3089,5,850.31,49.27,0.0,65,3.7,Delivered
55464,20251220,1484,2028,3049,5,3168.35,35.84,0.0,58,3.7,Delivered
55465,20240708,1284,2048,3028,5,2433.57,46.4,149.99,26,3.6,Delivered
55466,20250122,1032,2100,3041,2,1248.07,64.96,0.0,37,4.1,Delivered
55467,20250304,1292,2038,3036,4,1579.85,47.16,138.48,61,3.1,Delivered
55468,20241010,1619,2043,3126,4,2167.49,67.13,0.0,29,3.5,Delivered
55469,20240824,1599,2016,3138,5,1151.22,41.26,141.89,46,4.6,Delivered
55470,20240712,1200,2112,3093,5,1730.77,73.19,44.91,32,4.7,Delivered
55471,20241013,1447,2083,3022,3,1378.64,51.57,36.34,55,3.7,Delivered
55472,20240515,1532,2012,3143,2,958.66,62.05,44.27,64,4.9,Delivered
55473,20240619,1391,2116,3010,3,2404.04,19.79,0.0,53,3.7,Delivered
55474,20240607,1591,2021,3059,1,424.68,61.69,0.0,42,4.4,Delivered
55475,20240719,1088,2081,3104,1,198.83,66.38,0.0,24,4.0,Delivered
55476,20250501,1789,2039,3079,5,3867.25,18.73,0.0,45,4.1,Delivered
55477,20250710,1463,2034,3045,1,440.7,61.1,0.0,64,4.2,Delivered
55478,20250805,1654,2062,3116,1,203.13,27.32,0.0,20,4.9,Delivered
55479,20250518,1341,2063,3084,4,683.87,41.79,125.78,47,4.1,Delivered
55480,20250105,1259,2117,3111,4,2999.06,56.4,0.0,44,4.6,Delivered
55481,20240412,1343,2041,3096,4,1635.11,75.22,0.0,23,4.9,Delivered
55482,20240504,1255,2028,3136,5,4170.39,18.35,207.43,56,3.1,Delivered
55483,20241108,1248,2017,3116,5,1557.8,65.86,105.19,42,3.1,Delivered
55484,20250402,1486,2008,3092,1,433.45,66.12,20.74,47,4.0,Delivered
55485,20240817,1412,2065,3140,1,225.18,23.61,231.42,25,3.8,Delivered
55486,20251019,1448,2117,3002,2,1610.96,21.23,0.0,65,4.8,Delivered
55487,20240715,1699,2034,3124,1,721.03,62.71,225.43,54,3.5,Delivered
55488,20250226,1260,2055,3109,5,1169.63,43.36,200.07,51,4.7,Delivered
55489,20250725,1111,2011,3087,1,779.1,20.16,45.27,45,3.4,Delivered
55490,20250901,1013,2049,3032,2,1415.53,31.72,103.44,26,4.8,Delivered
55491,20240619,1023,2004,3047,3,1590.46,24.48,0.0,22,4.0,Delivered
55492,20250116,1165,2016,3029,2,1519.11,67.94,0.0,42,3.1,Delivered
55493,20240621,1677,2049,3038,2,1359.16,61.54,0.0,51,4.6,Delivered
55494,20251024,1477,2029,3040,3,2326.12,36.54,80.58,47,,Cancelled
55495,20250328,1651,2051,3106,5,3889.22,26.09,95.6,27,,Cancelled
55496,20241215,1685,2001,3123,2,928.4,29.76,0.0,60,3.6,Delivered
55497,20250925,1035,2060,3072,5,2409.87,77.51,236.9,27,3.0,Delivered
55498,20250508,1416,2042,3109,1,667.65,15.93,161.59,24,3.8,Delivered
55499,20250911,1637,2032,3039,4,3095.11,34.97,200.74,28,4.5,Delivered
55500,20240104,1432,2021,3081,5,790.79,17.85,229.76,37,3.5,Delivered
55501,20240402,1535,2097,3005,5,4179.38,64.25,116.01,45,3.8,Delivered
55502,20240106,1706,2088,3018,2,1720.98,76.46,183.08,37,4.2,Delivered
55503,20241014,1027,2090,3139,1,342.76,41.98,0.0,56,3.5,Delivered
55504,20250909,1658,2085,3128,3,1885.39,74.1,215.2,40,4.4,Delivered
55505,20240525,1117,2046,3033,1,333.84,22.23,207.5,30,3.9,Delivered
55506,20250227,1718,2076,3042,5,1544.62,70.18,213.73,31,4.6,Delivered
55507,20250830,1160,2046,3020,2,1508.74,35.83,0.0,64,3.6,Delivered
55508,20250401,1213,2024,3068,4,3183.73,33.83,196.75,45,3.7,Delivered
55509,20240720,1702,2091,3080,3,1907.19,61.81,63.49,27,4.7,Delivered
55510,20240730,1228,2023,3095,2,877.12,77.72,95.06,36,4.8,Delivered
55511,20240106,1424,2070,3004,5,4462.75,23.87,59.61,33,4.9,Delivered
55512,20250915,1165,2029,3044,2,627.54,25.52,109.15,26,4.0,Delivered
55513,20250110,1042,2090,3147,4,3047.9,34.71,197.18,58,3.0,Delivered
55514,20250322,1755,2025,3044,2,1561.91,28.12,0.0,58,3.8,Delivered
55515,20240415,1055,2090,3113,5,1042.46,78.1,104.05,24,4.8,Delivered
55516,20251012,1430,2075,3021,1,844.02,22.02,101.91,42,3.4,Delivered
55517,20250204,1334,2029,3150,3,997.54,22.36,82.87,52,4.4,Delivered
55518,20240405,1030,2049,3005,4,1613.63,28.13,0.0,56,4.3,Delivered
55519,20250122,1575,2016,3052,1,426.84,63.96,121.01,26,4.6,Delivered
55520,20250327,1321,2049,3003,1,178.85,21.01,235.87,19,4.7,Delivered
55521,20250219,1411,2082,3015,3,947.16,29.64,28.16,18,3.7,Delivered
55522,20251226,1072,2023,3004,5,1834.13,27.27,0.0,18,4.1,Delivered
55523,20250518,1290,2083,3134,4,3190.52,67.64,234.88,44,4.4,Delivered
55524,20250329,1355,2049,3080,1,215.79,44.82,76.69,32,4.0,Delivered
55525,20241017,1066,2039,3143,4,3577.51,78.49,0.0,29,4.8,Delivered
55526,20250617,1703,2114,3059,2,1187.88,79.66,0.0,34,4.8,Delivered
55527,20240711,1778,2032,3112,3,2566.12,73.84,0.0,50,3.1,Delivered
55528,20240529,1714,2006,3012,4,1501.39,62.21,186.57,38,4.7,Delivered
55529,20250529,1079,2109,3032,3,1647.68,51.25,0.0,55,4.8,Delivered
55530,20250127,1672,2024,3114,2,1494.69,68.53,238.19,59,4.6,Delivered
55531,20241111,1126,2033,3061,4,3337.48,26.6,147.85,36,4.4,Delivered
55532,20240316,1102,2118,3092,1,696.06,16.39,0.0,25,4.2,Delivered
55533,20250821,1695,2001,3107,4,955.36,43.96,195.05,38,3.7,Delivered
55534,20240926,1707,2098,3025,5,3520.91,43.61,169.25,57,3.8,Delivered
55535,20240812,1234,2114,3141,2,1764.7,66.02,0.0,33,4.6,Delivered
55536,20250613,1620,2030,3044,1,174.4,57.53,174.48,65,3.4,Delivered
55537,20240422,1339,2112,3124,3,2386.47,41.02,62.16,31,4.6,Delivered
55538,20240907,1592,2083,3020,2,458.27,38.54,0.0,64,4.6,Delivered
55539,20240820,1780,2068,3060,1,315.66,19.06,41.84,40,3.5,Delivered
55540,20251214,1500,2043,3110,2,847.26,34.11,0.0,54,3.2,Delivered
55541,20240323,1546,2086,3140,1,404.84,50.96,0.0,53,3.9,Delivered
55542,20240504,1231,2030,3028,1,323.24,29.02,238.71,62,4.4,Delivered
55543,20240623,1475,2038,3077,1,834.74,33.11,230.22,29,3.3,Delivered
55544,20240309,1427,2050,3091,4,1238.77,58.77,0.0,30,3.9,Delivered
55545,20240216,1115,2010,3117,2,300.3,50.71,0.0,60,4.4,Delivered
55546,20240912,1090,2060,3031,4,2275.07,46.29,55.23,24,3.8,Delivered
55547,20251227,1358,2030,3083,4,2970.55,70.99,30.84,65,,Cancelled
55548,20240130,1128,2095,3014,1,770.16,59.46,106.37,59,4.5,Delivered
55549,20241007,1498,2111,3050,3,2623.07,51.75,189.79,35,3.8,Delivered
55550,20240824,1191,2021,3068,5,1637.15,20.66,42.85,42,4.4,Delivered
55551,20240904,1779,2092,3106,3,1152.4,69.8,0.0,24,3.8,Delivered
55552,20250102,1467,2077,3131,1,686.82,26.04,0.0,61,3.2,Delivered
55553,20250509,1128,2058,3137,3,2400.68,42.79,53.26,40,3.4,Delivered
55554,20240125,1019,2063,3112,1,777.39,55.31,0.0,46,4.3,Delivered
55555,20250808,1058,2070,3102,5,1834.24,75.04,0.0,30,3.9,Delivered
55556,20251218,1048,2116,3081,3,2210.77,77.85,207.42,65,4.8,Delivered
55557,20250504,1059,2002,3103,1,636.19,69.65,0.0,40,4.0,Delivered
55558,20250508,1412,2116,3116,1,451.03,38.85,0.0,33,3.4,Delivered
55559,20241109,1399,2084,3011,3,1477.71,67.89,101.23,43,3.9,Delivered
55560,20250828,1676,2091,3062,1,290.13,44.67,0.0,42,3.1,Delivered
55561,20250109,1606,2066,3143,4,2326.74,75.87,0.0,63,3.2,Delivered
55562,20250930,1447,2001,3087,1,465.65,70.87,0.0,65,3.8,Delivered
